Date,Transaction Type,Amount,Category,Balance,Description
2021-09-09,Withdrawal,1472,Utilities,3528,Withdrawal for Utilities
2021-09-12,Withdrawal,2751,Marketing,2550,Withdrawal for Marketing
2021-09-12,Withdrawal,928,Memberships,7216,Withdrawal for Memberships
2021-09-14,Withdrawal,1595,Marketing,8484,Withdrawal for Marketing
2021-09-14,Withdrawal,1165,Insurance,5311,Withdrawal for Insurance
2021-09-14,Withdrawal,2503,Taxes,11062,Withdrawal for Taxes
2021-09-15,Withdrawal,1124,Utilities,10079,Withdrawal for Utilities
2021-09-15,Deposit,634,Donations,11203,Deposit for Donations
2021-09-17,Deposit,3841,Donations,10569,Deposit for Donations
2021-09-17,Withdrawal,1930,Insurance,6790,Withdrawal for Insurance
2021-09-17,Deposit,3295,Donations,6823,Deposit for Donations
2021-09-18,Withdrawal,2617,Utilities,4173,Withdrawal for Utilities
2021-09-18,Withdrawal,897,Rent,9547,Withdrawal for Rent
2021-09-20,Deposit,2546,Sponsorship,10444,Deposit for Sponsorship
2021-09-21,Deposit,2576,Donations,5126,Deposit for Donations
2021-09-24,Withdrawal,1440,Utilities,2733,Withdrawal for Utilities
2021-09-25,Deposit,2316,Sponsorship,10800,Deposit for Sponsorship
2021-09-27,Withdrawal,2317,Insurance,4817,Withdrawal for Insurance
2021-09-28,Deposit,484,Donations,5301,Deposit for Donations
2021-09-28,Deposit,2615,Donations,7134,Deposit for Donations
2021-10-02,Deposit,2860,Donations,14300,Deposit for Donations
2021-10-03,Deposit,1455,Sales,13103,Deposit for Sales
2021-10-03,Withdrawal,998,Travel,6843,Withdrawal for Travel
2021-10-04,Withdrawal,1663,Marketing,7045,Withdrawal for Marketing
2021-10-05,Deposit,4973,Sales,13498,Deposit for Sales
2021-10-07,Deposit,1865,Sales,8708,Deposit for Sales
2021-10-07,Deposit,3608,Sales,8608,Deposit for Sales
2021-10-07,Withdrawal,1116,Rent,7518,Withdrawal for Rent
2021-10-08,Withdrawal,441,Rent,13057,Withdrawal for Rent
2021-10-10,Deposit,721,Donations,11382,Deposit for Donations
2021-10-11,Withdrawal,1766,Professional Services,9616,Withdrawal for Professional Services
2021-10-12,Withdrawal,2840,Rent,10775,Withdrawal for Rent
2021-10-12,Deposit,2832,Donations,11440,Deposit for Donations
2021-10-15,Withdrawal,1775,Maintenance,7841,Withdrawal for Maintenance
2021-10-15,Withdrawal,606,Rent,12451,Withdrawal for Rent
2021-10-15,Withdrawal,1790,Taxes,10661,Withdrawal for Taxes
2021-10-16,Deposit,2247,Donations,7904,Deposit for Donations
2021-10-16,Deposit,1906,Sponsorship,13615,Deposit for Sponsorship
2021-10-17,Withdrawal,2541,Professional Services,4504,Withdrawal for Professional Services
2021-10-17,Deposit,2984,Sponsorship,7488,Deposit for Sponsorship
2021-10-18,Deposit,2868,Donations,14391,Deposit for Donations
2021-10-19,Withdrawal,1831,Loan Payments,5657,Withdrawal for Loan Payments
2021-10-19,Deposit,2969,Sponsorship,10509,Deposit for Sponsorship
2021-10-20,Deposit,1139,Sales,11648,Deposit for Sales
2021-10-20,Withdrawal,2777,Inventory,11523,Withdrawal for Inventory
2021-10-23,Withdrawal,422,Marketing,8634,Withdrawal for Marketing
2021-10-23,Withdrawal,2682,Marketing,11709,Withdrawal for Marketing
2021-10-23,Deposit,1007,Sponsorship,8525,Deposit for Sponsorship
2021-10-25,Withdrawal,364,Professional Services,7540,Withdrawal for Professional Services
2021-10-27,Withdrawal,1719,Loan Payments,9056,Withdrawal for Loan Payments
2021-11-01,Withdrawal,1538,Inventory,16427,Withdrawal for Inventory
2021-11-02,Withdrawal,2754,Rent,1883,Withdrawal for Rent
2021-11-03,Deposit,4594,Sales,6533,Deposit for Sales
2021-11-04,Deposit,3954,Sales,20675,Deposit for Sales
2021-11-06,Withdrawal,2536,Utilities,2464,Withdrawal for Utilities
2021-11-07,Withdrawal,2991,Travel,17965,Withdrawal for Travel
2021-11-07,Deposit,4862,Sponsorship,23006,Deposit for Sponsorship
2021-11-09,Deposit,2701,Sales,16721,Deposit for Sales
2021-11-10,Deposit,4130,Sponsorship,20819,Deposit for Sponsorship
2021-11-12,Deposit,4556,Donations,10748,Deposit for Donations
2021-11-12,Withdrawal,1493,Loan Payments,20956,Withdrawal for Loan Payments
2021-11-13,Withdrawal,661,Loan Payments,20966,Withdrawal for Loan Payments
2021-11-14,Deposit,161,Sales,6192,Deposit for Sales
2021-11-14,Deposit,808,Sales,21627,Deposit for Sales
2021-11-15,Deposit,3640,Sponsorship,5523,Deposit for Sponsorship
2021-11-16,Deposit,508,Sponsorship,6031,Deposit for Sponsorship
2021-11-16,Withdrawal,1896,Marketing,4637,Withdrawal for Marketing
2021-11-17,Deposit,1023,Sponsorship,1939,Deposit for Sponsorship
2021-11-17,Deposit,2620,Sponsorship,10530,Deposit for Sponsorship
2021-11-18,Deposit,262,Sales,16689,Deposit for Sales
2021-11-18,Withdrawal,2531,Memberships,18144,Withdrawal for Memberships
2021-11-20,Deposit,2221,Sales,23077,Deposit for Sales
2021-11-21,Withdrawal,2150,Taxes,20856,Withdrawal for Taxes
2021-11-21,Withdrawal,628,Marketing,22449,Withdrawal for Marketing
2021-11-21,Deposit,2052,Donations,12582,Deposit for Donations
2021-11-22,Withdrawal,2199,Marketing,8549,Withdrawal for Marketing
2021-11-23,Deposit,125,Sales,7910,Deposit for Sales
2021-11-25,Withdrawal,1548,Payroll,916,Withdrawal for Payroll
2021-11-26,Withdrawal,764,Office Supplies,7785,Withdrawal for Office Supplies
2021-11-28,Deposit,1438,Sponsorship,14020,Deposit for Sponsorship
2021-12-02,Withdrawal,446,Professional Services,21240,Withdrawal for Professional Services
2021-12-02,Deposit,2078,Donations,24754,Deposit for Donations
2021-12-03,Deposit,4600,Donations,25158,Deposit for Donations
2021-12-03,Deposit,1408,Sponsorship,22916,Deposit for Sponsorship
2021-12-04,Withdrawal,1177,Payroll,21512,Withdrawal for Payroll
2021-12-05,Deposit,3855,Sales,22642,Deposit for Sales
2021-12-09,Withdrawal,2691,Travel,2903,Withdrawal for Travel
2021-12-09,Withdrawal,2765,Insurance,22393,Withdrawal for Insurance
2021-12-11,Deposit,4989,Sponsorship,7892,Deposit for Sponsorship
2021-12-11,Withdrawal,1211,Office Supplies,21182,Withdrawal for Office Supplies
2021-12-13,Withdrawal,2920,Office Supplies,22676,Withdrawal for Office Supplies
2021-12-13,Deposit,953,Donations,21508,Deposit for Donations
2021-12-14,Deposit,1662,Sponsorship,14848,Deposit for Sponsorship
2021-12-15,Withdrawal,2087,Maintenance,20555,Withdrawal for Maintenance
2021-12-15,Deposit,3278,Sponsorship,11170,Deposit for Sponsorship
2021-12-16,Deposit,683,Donations,22011,Deposit for Donations
2021-12-17,Withdrawal,1286,Inventory,3714,Withdrawal for Inventory
2021-12-17,Deposit,420,Donations,5594,Deposit for Donations
2021-12-18,Withdrawal,237,Professional Services,20558,Withdrawal for Professional Services
2021-12-21,Deposit,1628,Sponsorship,16288,Deposit for Sponsorship
2021-12-21,Withdrawal,2813,Office Supplies,8357,Withdrawal for Office Supplies
2021-12-22,Deposit,1460,Donations,5174,Deposit for Donations
2021-12-22,Deposit,2499,Sponsorship,18787,Deposit for Sponsorship
2021-12-23,Withdrawal,188,Insurance,14660,Withdrawal for Insurance
2021-12-23,Withdrawal,1588,Insurance,21328,Withdrawal for Insurance
2021-12-24,Deposit,4829,Sales,13186,Deposit for Sales
2021-12-25,Withdrawal,2065,Rent,22689,Withdrawal for Rent
2021-12-25,Withdrawal,445,Rent,20795,Withdrawal for Rent
2021-12-26,Withdrawal,325,Marketing,21686,Withdrawal for Marketing
2021-12-27,Deposit,4414,Sales,25596,Deposit for Sales
2022-01-01,Deposit,4002,Sales,6372,Deposit for Sales
2022-01-02,Deposit,1952,Donations,0,Deposit for Donations
2022-01-02,Withdrawal,2817,Loan Payments,0,Withdrawal for Loan Payments
2022-01-02,Deposit,4531,Sponsorship,0,Deposit for Sponsorship
2022-01-02,Withdrawal,2518,Inventory,2370,Withdrawal for Inventory
2022-01-05,Deposit,2197,Donations,0,Deposit for Donations
2022-01-06,Withdrawal,592,Taxes,0,Withdrawal for Taxes
2022-01-07,Deposit,2168,Donations,2122,Deposit for Donations
2022-01-07,Withdrawal,112,Inventory,4888,Withdrawal for Inventory
2022-01-08,Deposit,4291,Sponsorship,4354,Deposit for Sponsorship
2022-01-09,Withdrawal,2554,Utilities,0,Withdrawal for Utilities
2022-01-09,Withdrawal,2939,Taxes,507,Withdrawal for Taxes
2022-01-09,Deposit,2251,Donations,785,Deposit for Donations
2022-01-11,Deposit,3369,Sales,0,Deposit for Sales
2022-01-12,Withdrawal,787,Insurance,0,Withdrawal for Insurance
2022-01-12,Withdrawal,2685,Rent,0,Withdrawal for Rent
2022-01-14,Deposit,4912,Sales,14669,Deposit for Sales
2022-01-15,Withdrawal,722,Maintenance,63,Withdrawal for Maintenance
2022-01-15,Deposit,1789,Sales,5089,Deposit for Sales
2022-01-16,Withdrawal,1054,Inventory,3300,Withdrawal for Inventory
2022-01-17,Withdrawal,903,Taxes,1219,Withdrawal for Taxes
2022-01-18,Withdrawal,768,Payroll,0,Withdrawal for Payroll
2022-01-20,Withdrawal,2284,Rent,0,Withdrawal for Rent
2022-01-22,Withdrawal,2707,Payroll,3446,Withdrawal for Payroll
2022-01-22,Deposit,4668,Sponsorship,9757,Deposit for Sponsorship
2022-01-24,Withdrawal,1677,Rent,12992,Withdrawal for Rent
2022-01-25,Withdrawal,219,Memberships,6153,Withdrawal for Memberships
2022-01-25,Withdrawal,1861,Professional Services,0,Withdrawal for Professional Services
2022-01-27,Withdrawal,939,Insurance,0,Withdrawal for Insurance
2022-01-27,Withdrawal,2315,Travel,10677,Withdrawal for Travel
2022-02-01,Withdrawal,2007,Office Supplies,16585,Withdrawal for Office Supplies
2022-02-01,Withdrawal,2638,Memberships,16672,Withdrawal for Memberships
2022-02-02,Deposit,3068,Sponsorship,8068,Deposit for Sponsorship
2022-02-02,Withdrawal,785,Rent,19940,Withdrawal for Rent
2022-02-03,Withdrawal,2216,Marketing,18325,Withdrawal for Marketing
2022-02-05,Deposit,1828,Sales,13607,Deposit for Sales
2022-02-05,Withdrawal,1789,Marketing,8790,Withdrawal for Marketing
2022-02-06,Deposit,128,Sponsorship,19391,Deposit for Sponsorship
2022-02-07,Deposit,2918,Sales,22309,Deposit for Sales
2022-02-08,Deposit,2898,Sales,10966,Deposit for Sales
2022-02-09,Withdrawal,2198,Professional Services,17742,Withdrawal for Professional Services
2022-02-10,Withdrawal,2664,Marketing,13921,Withdrawal for Marketing
2022-02-11,Deposit,3869,Sponsorship,20541,Deposit for Sponsorship
2022-02-13,Deposit,555,Sales,20811,Deposit for Sales
2022-02-14,Deposit,927,Donations,14848,Deposit for Donations
2022-02-14,Deposit,4368,Donations,20725,Deposit for Donations
2022-02-15,Withdrawal,1507,Inventory,9459,Withdrawal for Inventory
2022-02-16,Deposit,231,Sales,9690,Deposit for Sales
2022-02-18,Deposit,4066,Sales,12856,Deposit for Sales
2022-02-18,Withdrawal,1883,Inventory,16515,Withdrawal for Inventory
2022-02-19,Deposit,1521,Sponsorship,19263,Deposit for Sponsorship
2022-02-22,Withdrawal,1077,Office Supplies,11779,Withdrawal for Office Supplies
2022-02-23,Deposit,4985,Sales,18592,Deposit for Sales
2022-02-23,Withdrawal,158,Marketing,16357,Withdrawal for Marketing
2022-02-25,Withdrawal,2999,Insurance,19310,Withdrawal for Insurance
2022-02-26,Deposit,2765,Donations,18398,Deposit for Donations
2022-02-26,Deposit,785,Sponsorship,15633,Deposit for Sponsorship
2022-02-26,Withdrawal,2195,Taxes,20256,Withdrawal for Taxes
2022-02-28,Deposit,889,Sponsorship,10579,Deposit for Sponsorship
2022-02-28,Deposit,4126,Sponsorship,22451,Deposit for Sponsorship
2022-03-05,Withdrawal,202,Utilities,15073,Withdrawal for Utilities
2022-03-05,Withdrawal,1043,Maintenance,6781,Withdrawal for Maintenance
2022-03-06,Deposit,3804,Sales,23916,Deposit for Sales
2022-03-06,Deposit,3586,Donations,18659,Deposit for Donations
2022-03-08,Deposit,4126,Sales,22785,Deposit for Sales
2022-03-10,Deposit,3696,Sales,5803,Deposit for Sales
2022-03-10,Withdrawal,279,Memberships,28254,Withdrawal for Memberships
2022-03-12,Withdrawal,1997,Maintenance,2107,Withdrawal for Maintenance
2022-03-12,Deposit,1759,Donations,5401,Deposit for Donations
2022-03-12,Withdrawal,1013,Professional Services,2917,Withdrawal for Professional Services
2022-03-13,Deposit,2209,Sponsorship,21042,Deposit for Sponsorship
2022-03-13,Deposit,2493,Sponsorship,35259,Deposit for Sponsorship
2022-03-13,Deposit,4850,Donations,10428,Deposit for Donations
2022-03-13,Deposit,2620,Donations,8021,Deposit for Donations
2022-03-13,Withdrawal,1070,Inventory,3930,Withdrawal for Inventory
2022-03-14,Deposit,4512,Sponsorship,32766,Deposit for Sponsorship
2022-03-15,Withdrawal,2681,Loan Payments,18833,Withdrawal for Loan Payments
2022-03-15,Deposit,1532,Donations,7824,Deposit for Donations
2022-03-16,Withdrawal,1729,Professional Services,6292,Withdrawal for Professional Services
2022-03-17,Deposit,2971,Sales,4104,Deposit for Sales
2022-03-18,Withdrawal,1596,Professional Services,3642,Withdrawal for Professional Services
2022-03-19,Deposit,4847,Sales,15275,Deposit for Sales
2022-03-19,Deposit,4350,Sponsorship,26689,Deposit for Sponsorship
2022-03-22,Withdrawal,1203,Maintenance,5578,Withdrawal for Maintenance
2022-03-22,Withdrawal,565,Utilities,5238,Withdrawal for Utilities
2022-03-22,Withdrawal,1577,Maintenance,22339,Withdrawal for Maintenance
2022-03-23,Withdrawal,930,Maintenance,20112,Withdrawal for Maintenance
2022-03-24,Withdrawal,1784,Office Supplies,1133,Withdrawal for Office Supplies
2022-03-26,Deposit,1844,Sales,28533,Deposit for Sales
2022-03-28,Withdrawal,1271,Payroll,21514,Withdrawal for Payroll
2022-04-01,Withdrawal,558,Payroll,15718,Withdrawal for Payroll
2022-04-02,Withdrawal,2254,Taxes,17358,Withdrawal for Taxes
2022-04-03,Deposit,4012,Sponsorship,18627,Deposit for Sponsorship
2022-04-05,Withdrawal,2357,Loan Payments,16276,Withdrawal for Loan Payments
2022-04-05,Deposit,316,Sponsorship,13805,Deposit for Sponsorship
2022-04-06,Deposit,4514,Sales,9514,Deposit for Sales
2022-04-07,Deposit,695,Sponsorship,16254,Deposit for Sponsorship
2022-04-07,Withdrawal,939,Professional Services,17620,Withdrawal for Professional Services
2022-04-08,Deposit,1005,Sales,18363,Deposit for Sales
2022-04-08,Deposit,2599,Sales,18317,Deposit for Sales
2022-04-10,Deposit,671,Sales,20579,Deposit for Sales
2022-04-11,Deposit,479,Sponsorship,19908,Deposit for Sponsorship
2022-04-12,Deposit,1680,Donations,19612,Deposit for Donations
2022-04-13,Withdrawal,2647,Memberships,17932,Withdrawal for Memberships
2022-04-13,Deposit,1526,Sales,16599,Deposit for Sales
2022-04-15,Deposit,678,Sponsorship,14483,Deposit for Sponsorship
2022-04-15,Deposit,1477,Sponsorship,19794,Deposit for Sponsorship
2022-04-18,Deposit,120,Sales,15073,Deposit for Sales
2022-04-18,Deposit,376,Donations,19003,Deposit for Donations
2022-04-20,Withdrawal,1984,Loan Payments,14615,Withdrawal for Loan Payments
2022-04-22,Deposit,481,Sales,18101,Deposit for Sales
2022-04-22,Withdrawal,444,Memberships,18559,Withdrawal for Memberships
2022-04-22,Deposit,3975,Sponsorship,13489,Deposit for Sponsorship
2022-04-24,Deposit,2379,Sales,18633,Deposit for Sales
2022-04-24,Withdrawal,2804,Marketing,15559,Withdrawal for Marketing
2022-04-25,Deposit,658,Sales,15141,Deposit for Sales
2022-04-26,Withdrawal,2051,Marketing,14953,Withdrawal for Marketing
2022-04-28,Withdrawal,2790,Loan Payments,17004,Withdrawal for Loan Payments
2022-04-28,Deposit,4288,Sponsorship,19429,Deposit for Sponsorship
2022-04-28,Withdrawal,443,Professional Services,17658,Withdrawal for Professional Services
2022-05-03,Withdrawal,2137,Maintenance,14822,Withdrawal for Maintenance
2022-05-03,Deposit,2327,Sales,15445,Deposit for Sales
2022-05-03,Deposit,3358,Sponsorship,11287,Deposit for Sponsorship
2022-05-03,Withdrawal,284,Travel,2468,Withdrawal for Travel
2022-05-03,Withdrawal,2248,Professional Services,2752,Withdrawal for Professional Services
2022-05-04,Deposit,2506,Sales,17951,Deposit for Sales
2022-05-05,Deposit,3062,Sponsorship,21013,Deposit for Sponsorship
2022-05-06,Deposit,4434,Sales,6675,Deposit for Sales
2022-05-06,Deposit,4336,Sponsorship,16975,Deposit for Sponsorship
2022-05-07,Deposit,2568,Sales,23581,Deposit for Sales
2022-05-08,Deposit,1498,Sales,8173,Deposit for Sales
2022-05-08,Withdrawal,476,Inventory,14384,Withdrawal for Inventory
2022-05-09,Withdrawal,2183,Insurance,12639,Withdrawal for Insurance
2022-05-09,Deposit,739,Sales,17263,Deposit for Sales
2022-05-09,Withdrawal,2463,Maintenance,21118,Withdrawal for Maintenance
2022-05-12,Withdrawal,2115,Utilities,14860,Withdrawal for Utilities
2022-05-13,Deposit,509,Sales,16959,Deposit for Sales
2022-05-13,Deposit,257,Sponsorship,2352,Deposit for Sponsorship
2022-05-14,Deposit,3993,Sales,15280,Deposit for Sales
2022-05-14,Withdrawal,111,Rent,2241,Withdrawal for Rent
2022-05-15,Withdrawal,244,Travel,7929,Withdrawal for Travel
2022-05-17,Withdrawal,232,Loan Payments,13973,Withdrawal for Loan Payments
2022-05-18,Withdrawal,1946,Payroll,16450,Withdrawal for Payroll
2022-05-20,Withdrawal,2722,Office Supplies,18396,Withdrawal for Office Supplies
2022-05-20,Deposit,2521,Donations,14205,Deposit for Donations
2022-05-21,Withdrawal,2162,Travel,13118,Withdrawal for Travel
2022-05-21,Withdrawal,2583,Professional Services,14680,Withdrawal for Professional Services
2022-05-21,Withdrawal,2996,Taxes,11684,Withdrawal for Taxes
2022-05-23,Deposit,2140,Sponsorship,16524,Deposit for Sponsorship
2022-05-24,Withdrawal,373,Taxes,2095,Withdrawal for Taxes
2022-06-01,Deposit,283,Sales,5283,Deposit for Sales
2022-06-01,Deposit,240,Sponsorship,8411,Deposit for Sponsorship
2022-06-03,Withdrawal,816,Rent,1643,Withdrawal for Rent
2022-06-06,Withdrawal,652,Marketing,4497,Withdrawal for Marketing
2022-06-06,Withdrawal,1506,Travel,2168,Withdrawal for Travel
2022-06-07,Withdrawal,433,Professional Services,3315,Withdrawal for Professional Services
2022-06-08,Withdrawal,631,Taxes,8241,Withdrawal for Taxes
2022-06-10,Deposit,4681,Sponsorship,10642,Deposit for Sponsorship
2022-06-11,Withdrawal,1514,Insurance,1801,Withdrawal for Insurance
2022-06-12,Withdrawal,432,Inventory,10295,Withdrawal for Inventory
2022-06-12,Withdrawal,1687,Loan Payments,2747,Withdrawal for Loan Payments
2022-06-12,Deposit,218,Sales,7589,Deposit for Sales
2022-06-13,Withdrawal,749,Memberships,3748,Withdrawal for Memberships
2022-06-13,Deposit,2486,Sponsorship,10727,Deposit for Sponsorship
2022-06-14,Deposit,3714,Sales,3674,Deposit for Sales
2022-06-15,Withdrawal,1841,Rent,0,Withdrawal for Rent
2022-06-18,Withdrawal,2440,Office Supplies,5149,Withdrawal for Office Supplies
2022-06-19,Withdrawal,1770,Utilities,8872,Withdrawal for Utilities
2022-06-20,Withdrawal,579,Office Supplies,7280,Withdrawal for Office Supplies
2022-06-22,Deposit,2144,Donations,12439,Deposit for Donations
2022-06-22,Deposit,3160,Donations,5907,Deposit for Donations
2022-06-22,Deposit,2264,Donations,8171,Deposit for Donations
2022-06-23,Deposit,1980,Sales,3623,Deposit for Sales
2022-06-24,Withdrawal,2173,Payroll,1450,Withdrawal for Payroll
2022-06-24,Deposit,1147,Sales,7371,Deposit for Sales
2022-06-24,Deposit,2576,Sales,7859,Deposit for Sales
2022-06-26,Deposit,2984,Sales,4434,Deposit for Sales
2022-06-26,Withdrawal,2450,Rent,5961,Withdrawal for Rent
2022-06-27,Deposit,291,Sponsorship,2459,Deposit for Sponsorship
2022-06-28,Withdrawal,1056,Loan Payments,6224,Withdrawal for Loan Payments
2022-07-03,Withdrawal,448,Insurance,25653,Withdrawal for Insurance
2022-07-04,Deposit,313,Sales,28822,Deposit for Sales
2022-07-05,Withdrawal,2204,Professional Services,43784,Withdrawal for Professional Services
2022-07-06,Deposit,2461,Donations,48066,Deposit for Donations
2022-07-06,Deposit,4983,Sales,45988,Deposit for Sales
2022-07-06,Deposit,4356,Sponsorship,28509,Deposit for Sponsorship
2022-07-07,Deposit,2364,Donations,46148,Deposit for Donations
2022-07-10,Deposit,2412,Sponsorship,9173,Deposit for Sponsorship
2022-07-10,Deposit,1397,Donations,51115,Deposit for Donations
2022-07-12,Deposit,4853,Donations,20768,Deposit for Donations
2022-07-13,Deposit,4496,Sales,33318,Deposit for Sales
2022-07-14,Deposit,3487,Sales,26101,Deposit for Sales
2022-07-15,Deposit,1761,Sales,6761,Deposit for Sales
2022-07-15,Withdrawal,1896,Insurance,49718,Withdrawal for Insurance
2022-07-16,Deposit,1846,Sponsorship,22614,Deposit for Sponsorship
2022-07-21,Deposit,2695,Sales,51846,Deposit for Sales
2022-07-23,Deposit,852,Sales,55344,Deposit for Sales
2022-07-24,Deposit,1848,Sales,15915,Deposit for Sales
2022-07-24,Deposit,2646,Sponsorship,54492,Deposit for Sponsorship
2022-07-24,Withdrawal,1352,Payroll,53992,Withdrawal for Payroll
2022-07-25,Withdrawal,1500,Rent,24153,Withdrawal for Rent
2022-07-25,Deposit,4894,Sales,14067,Deposit for Sales
2022-07-26,Deposit,1409,Donations,46793,Deposit for Donations
2022-07-26,Withdrawal,2682,Utilities,45384,Withdrawal for Utilities
2022-07-27,Withdrawal,1964,Payroll,49151,Withdrawal for Payroll
2022-07-27,Withdrawal,543,Office Supplies,45605,Withdrawal for Office Supplies
2022-07-27,Deposit,3200,Donations,36518,Deposit for Donations
2022-07-28,Deposit,3232,Sales,50025,Deposit for Sales
2022-07-28,Deposit,4487,Donations,41005,Deposit for Donations
2022-07-28,Deposit,1589,Sales,51614,Deposit for Sales
2022-08-02,Withdrawal,2572,Utilities,5159,Withdrawal for Utilities
2022-08-03,Deposit,4809,Donations,17599,Deposit for Donations
2022-08-04,Deposit,2460,Sales,8833,Deposit for Sales
2022-08-04,Withdrawal,2858,Taxes,9940,Withdrawal for Taxes
2022-08-05,Withdrawal,1827,Taxes,3173,Withdrawal for Taxes
2022-08-05,Deposit,3102,Sales,10377,Deposit for Sales
2022-08-08,Deposit,866,Sponsorship,6373,Deposit for Sponsorship
2022-08-10,Withdrawal,542,Inventory,12798,Withdrawal for Inventory
2022-08-11,Deposit,553,Donations,12740,Deposit for Donations
2022-08-11,Deposit,1695,Donations,14435,Deposit for Donations
2022-08-11,Deposit,1993,Sales,17966,Deposit for Sales
2022-08-11,Withdrawal,1741,Marketing,1712,Withdrawal for Marketing
2022-08-13,Deposit,2516,Sales,13993,Deposit for Sales
2022-08-14,Withdrawal,1645,Utilities,12790,Withdrawal for Utilities
2022-08-15,Withdrawal,1341,Utilities,7731,Withdrawal for Utilities
2022-08-15,Deposit,1930,Sponsorship,3642,Deposit for Sponsorship
2022-08-16,Deposit,4507,Donations,13340,Deposit for Donations
2022-08-18,Withdrawal,1305,Loan Payments,9072,Withdrawal for Loan Payments
2022-08-20,Withdrawal,1850,Office Supplies,11477,Withdrawal for Office Supplies
2022-08-20,Withdrawal,1565,Memberships,2077,Withdrawal for Memberships
2022-08-20,Withdrawal,1706,Utilities,3453,Withdrawal for Utilities
2022-08-20,Withdrawal,1554,Rent,20925,Withdrawal for Rent
2022-08-22,Deposit,3430,Sales,5507,Deposit for Sales
2022-08-22,Withdrawal,1806,Loan Payments,12187,Withdrawal for Loan Payments
2022-08-22,Deposit,3918,Sponsorship,21884,Deposit for Sponsorship
2022-08-22,Deposit,595,Sponsorship,22479,Deposit for Sponsorship
2022-08-23,Deposit,4835,Sponsorship,14775,Deposit for Sponsorship
2022-08-23,Deposit,4102,Donations,7275,Deposit for Donations
2022-08-23,Withdrawal,1626,Rent,15973,Withdrawal for Rent
2022-08-24,Withdrawal,1448,Utilities,13327,Withdrawal for Utilities
2022-09-01,Withdrawal,2224,Memberships,1575,Withdrawal for Memberships
2022-09-01,Withdrawal,1499,Utilities,0,Withdrawal for Utilities
2022-09-02,Deposit,3251,Donations,6393,Deposit for Donations
2022-09-02,Withdrawal,1833,Rent,0,Withdrawal for Rent
2022-09-03,Withdrawal,1355,Professional Services,0,Withdrawal for Professional Services
2022-09-03,Withdrawal,1769,Insurance,0,Withdrawal for Insurance
2022-09-04,Withdrawal,2304,Utilities,0,Withdrawal for Utilities
2022-09-04,Withdrawal,404,Utilities,0,Withdrawal for Utilities
2022-09-04,Withdrawal,873,Loan Payments,0,Withdrawal for Loan Payments
2022-09-05,Withdrawal,1058,Marketing,0,Withdrawal for Marketing
2022-09-06,Deposit,2508,Donations,732,Deposit for Donations
2022-09-08,Withdrawal,2135,Office Supplies,0,Withdrawal for Office Supplies
2022-09-09,Withdrawal,597,Loan Payments,1497,Withdrawal for Loan Payments
2022-09-11,Withdrawal,1730,Taxes,0,Withdrawal for Taxes
2022-09-13,Withdrawal,1015,Professional Services,3985,Withdrawal for Professional Services
2022-09-14,Deposit,3337,Donations,359,Deposit for Donations
2022-09-14,Withdrawal,2347,Payroll,0,Withdrawal for Payroll
2022-09-14,Deposit,3363,Sponsorship,0,Deposit for Sponsorship
2022-09-16,Deposit,826,Donations,0,Deposit for Donations
2022-09-17,Withdrawal,509,Office Supplies,0,Withdrawal for Office Supplies
2022-09-18,Withdrawal,2594,Office Supplies,3799,Withdrawal for Office Supplies
2022-09-20,Withdrawal,2420,Rent,0,Withdrawal for Rent
2022-09-21,Withdrawal,1620,Professional Services,3142,Withdrawal for Professional Services
2022-09-21,Withdrawal,1310,Loan Payments,0,Withdrawal for Loan Payments
2022-09-21,Withdrawal,664,Payroll,0,Withdrawal for Payroll
2022-09-22,Deposit,1375,Donations,4762,Deposit for Donations
2022-09-23,Deposit,519,Sales,2094,Deposit for Sales
2022-09-25,Deposit,2979,Sales,0,Deposit for Sales
2022-09-25,Withdrawal,598,Rent,3387,Withdrawal for Rent
2022-09-26,Withdrawal,1574,Insurance,0,Withdrawal for Insurance
2022-10-02,Withdrawal,2403,Loan Payments,23295,Withdrawal for Loan Payments
2022-10-04,Deposit,4666,Sponsorship,23295,Deposit for Sponsorship
2022-10-05,Withdrawal,1765,Inventory,31607,Withdrawal for Inventory
2022-10-05,Withdrawal,2097,Payroll,33372,Withdrawal for Payroll
2022-10-06,Deposit,4858,Donations,18877,Deposit for Donations
2022-10-06,Withdrawal,572,Maintenance,46046,Withdrawal for Maintenance
2022-10-07,Deposit,3705,Sponsorship,40170,Deposit for Sponsorship
2022-10-07,Withdrawal,2458,Loan Payments,32523,Withdrawal for Loan Payments
2022-10-08,Withdrawal,240,Payroll,39930,Withdrawal for Payroll
2022-10-08,Withdrawal,561,Utilities,37667,Withdrawal for Utilities
2022-10-09,Deposit,1717,Sales,25012,Deposit for Sales
2022-10-10,Deposit,3530,Sales,46618,Deposit for Sales
2022-10-10,Withdrawal,366,Loan Payments,32157,Withdrawal for Loan Payments
2022-10-10,Deposit,3158,Donations,43088,Deposit for Donations
2022-10-11,Deposit,3366,Sponsorship,35523,Deposit for Sponsorship
2022-10-13,Withdrawal,2267,Utilities,36465,Withdrawal for Utilities
2022-10-15,Deposit,2416,Donations,38228,Deposit for Donations
2022-10-16,Deposit,1360,Sales,25698,Deposit for Sales
2022-10-17,Deposit,1043,Sponsorship,24338,Deposit for Sponsorship
