Date,Transaction Type,Amount,Category,Balance,Description
2021-04-23,Deposit,3368,Sales,27718,Deposit for Sales
2021-04-25,Deposit,4784,Donations,24350,Deposit for Donations
2021-04-26,Withdrawal,777,Maintenance,12025,Withdrawal for Maintenance
2021-04-26,Withdrawal,1286,Payroll,12802,Withdrawal for Payroll
2021-04-26,Deposit,4008,Donations,14088,Deposit for Donations
2021-04-27,Withdrawal,2037,Marketing,9244,Withdrawal for Marketing
2021-04-27,Withdrawal,1879,Taxes,12508,Withdrawal for Taxes
2021-05-01,Withdrawal,2173,Utilities,13012,Withdrawal for Utilities
2021-05-02,Deposit,3077,Donations,7778,Deposit for Donations
2021-05-02,Withdrawal,1994,Maintenance,2849,Withdrawal for Maintenance
2021-05-03,Deposit,4830,Sponsorship,12608,Deposit for Sponsorship
2021-05-03,Withdrawal,2768,Insurance,1720,Withdrawal for Insurance
2021-05-03,Withdrawal,1280,Travel,14665,Withdrawal for Travel
2021-05-05,Deposit,2038,Sponsorship,3600,Deposit for Sponsorship
2021-05-05,Deposit,3762,Donations,17880,Deposit for Donations
2021-05-05,Deposit,750,Donations,5750,Deposit for Donations
2021-05-07,Deposit,1415,Sponsorship,22544,Deposit for Sponsorship
2021-05-08,Withdrawal,1935,Loan Payments,15945,Withdrawal for Loan Payments
2021-05-10,Deposit,3264,Sales,15185,Deposit for Sales
2021-05-10,Deposit,1101,Sales,4701,Deposit for Sales
2021-05-11,Withdrawal,631,Marketing,6878,Withdrawal for Marketing
2021-05-15,Withdrawal,2062,Professional Services,2671,Withdrawal for Professional Services
2021-05-16,Deposit,4861,Donations,7710,Deposit for Donations
2021-05-16,Deposit,1510,Donations,14118,Deposit for Donations
2021-05-18,Deposit,3587,Donations,16599,Deposit for Donations
2021-05-18,Withdrawal,2744,Rent,11921,Withdrawal for Rent
2021-05-19,Withdrawal,2145,Professional Services,4733,Withdrawal for Professional Services
2021-05-20,Withdrawal,224,Payroll,16375,Withdrawal for Payroll
2021-05-20,Withdrawal,2597,Professional Services,4843,Withdrawal for Professional Services
2021-05-20,Withdrawal,1570,Inventory,3818,Withdrawal for Inventory
2021-05-21,Withdrawal,1109,Rent,1562,Withdrawal for Rent
2021-05-22,Withdrawal,1262,Memberships,4488,Withdrawal for Memberships
2021-05-23,Deposit,3622,Donations,7440,Deposit for Donations
2021-05-24,Deposit,2254,Sponsorship,3974,Deposit for Sponsorship
2021-05-25,Deposit,1414,Sponsorship,5388,Deposit for Sponsorship
2021-05-25,Deposit,4754,Donations,21129,Deposit for Donations
2021-05-27,Withdrawal,201,Memberships,7509,Withdrawal for Memberships
2021-06-01,Withdrawal,2546,Travel,12936,Withdrawal for Travel
2021-06-03,Deposit,977,Sponsorship,12520,Deposit for Sponsorship
2021-06-05,Withdrawal,2932,Inventory,2068,Withdrawal for Inventory
2021-06-07,Deposit,1735,Sales,21673,Deposit for Sales
2021-06-07,Deposit,2947,Donations,7829,Deposit for Donations
2021-06-08,Withdrawal,1428,Memberships,29448,Withdrawal for Memberships
2021-06-08,Withdrawal,965,Marketing,11543,Withdrawal for Marketing
2021-06-09,Withdrawal,1646,Utilities,10925,Withdrawal for Utilities
2021-06-10,Deposit,2021,Sales,12571,Deposit for Sales
2021-06-13,Deposit,3555,Sponsorship,30876,Deposit for Sponsorship
2021-06-13,Deposit,1472,Donations,23145,Deposit for Donations
2021-06-14,Deposit,442,Sales,10104,Deposit for Sales
2021-06-15,Withdrawal,469,Marketing,32923,Withdrawal for Marketing
2021-06-16,Deposit,2962,Sales,15482,Deposit for Sales
2021-06-17,Withdrawal,560,Travel,9544,Withdrawal for Travel
2021-06-18,Deposit,1949,Donations,12874,Deposit for Donations
2021-06-18,Withdrawal,725,Memberships,12211,Withdrawal for Memberships
2021-06-19,Deposit,1006,Sales,10550,Deposit for Sales
2021-06-19,Deposit,3708,Sales,15311,Deposit for Sales
2021-06-20,Withdrawal,1096,Loan Payments,14921,Withdrawal for Loan Payments
2021-06-21,Deposit,3143,Sponsorship,16017,Deposit for Sponsorship
2021-06-22,Deposit,4627,Sales,19938,Deposit for Sales
2021-06-24,Deposit,4176,Sponsorship,27321,Deposit for Sponsorship
2021-06-25,Withdrawal,711,Office Supplies,11500,Withdrawal for Office Supplies
2021-06-25,Withdrawal,2121,Professional Services,5708,Withdrawal for Professional Services
2021-06-26,Deposit,3954,Donations,9662,Deposit for Donations
2021-06-26,Deposit,3944,Sales,33392,Deposit for Sales
2021-06-27,Deposit,2814,Sales,4882,Deposit for Sales
2021-06-27,Deposit,103,Donations,11603,Deposit for Donations
2021-06-28,Withdrawal,2413,Insurance,12508,Withdrawal for Insurance
2021-07-01,Deposit,2127,Sponsorship,14987,Deposit for Sponsorship
2021-07-01,Deposit,2165,Donations,41248,Deposit for Donations
2021-07-02,Withdrawal,1556,Inventory,30734,Withdrawal for Inventory
2021-07-02,Withdrawal,750,Rent,12860,Withdrawal for Rent
2021-07-03,Withdrawal,906,Memberships,32254,Withdrawal for Memberships
2021-07-04,Deposit,2850,Sales,36776,Deposit for Sales
2021-07-04,Deposit,4133,Sponsorship,13610,Deposit for Sponsorship
2021-07-06,Deposit,3038,Sales,30915,Deposit for Sales
2021-07-06,Deposit,562,Donations,28866,Deposit for Donations
2021-07-07,Deposit,2207,Sponsorship,31073,Deposit for Sponsorship
2021-07-08,Withdrawal,280,Memberships,36496,Withdrawal for Memberships
2021-07-10,Withdrawal,1277,Maintenance,28304,Withdrawal for Maintenance
2021-07-10,Deposit,3584,Sponsorship,27479,Deposit for Sponsorship
2021-07-10,Withdrawal,1231,Inventory,29684,Withdrawal for Inventory
2021-07-13,Withdrawal,2043,Maintenance,30406,Withdrawal for Maintenance
2021-07-15,Deposit,2606,Sales,32290,Deposit for Sales
2021-07-16,Deposit,2426,Sales,33160,Deposit for Sales
2021-07-18,Deposit,740,Donations,15727,Deposit for Donations
2021-07-18,Deposit,4477,Donations,9477,Deposit for Donations
2021-07-19,Deposit,3215,Donations,27877,Deposit for Donations
2021-07-24,Withdrawal,2673,Travel,29581,Withdrawal for Travel
2021-07-25,Deposit,3619,Donations,23895,Deposit for Donations
2021-07-25,Deposit,4221,Sales,45469,Deposit for Sales
2021-07-26,Deposit,1376,Sponsorship,32449,Deposit for Sponsorship
2021-07-27,Withdrawal,195,Professional Services,30211,Withdrawal for Professional Services
2021-07-28,Deposit,1869,Sales,33926,Deposit for Sales
2021-07-28,Withdrawal,2817,Maintenance,24662,Withdrawal for Maintenance
2021-07-28,Deposit,2587,Donations,39083,Deposit for Donations
2021-07-28,Deposit,4549,Sales,20276,Deposit for Sales
2021-07-28,Deposit,1846,Sponsorship,32057,Deposit for Sponsorship
2021-08-01,Deposit,3258,Donations,15557,Deposit for Donations
2021-08-03,Deposit,2300,Sales,3615,Deposit for Sales
2021-08-05,Deposit,727,Sponsorship,4431,Deposit for Sponsorship
2021-08-07,Deposit,4152,Sales,7023,Deposit for Sales
2021-08-08,Deposit,3575,Sales,11820,Deposit for Sales
2021-08-09,Withdrawal,1864,Payroll,3136,Withdrawal for Payroll
2021-08-10,Deposit,651,Sales,6150,Deposit for Sales
2021-08-11,Deposit,657,Donations,5030,Deposit for Donations
2021-08-11,Deposit,3033,Sales,5499,Deposit for Sales
2021-08-12,Withdrawal,1676,Utilities,1939,Withdrawal for Utilities
2021-08-12,Withdrawal,1511,Maintenance,8292,Withdrawal for Maintenance
2021-08-14,Deposit,3653,Sales,9803,Deposit for Sales
2021-08-17,Withdrawal,2993,Utilities,3449,Withdrawal for Utilities
2021-08-17,Withdrawal,1850,Payroll,6442,Withdrawal for Payroll
2021-08-18,Deposit,1779,Donations,3718,Deposit for Donations
2021-08-18,Withdrawal,2436,Utilities,3704,Withdrawal for Utilities
2021-08-18,Withdrawal,1002,Loan Payments,6066,Withdrawal for Loan Payments
2021-08-19,Withdrawal,2536,Memberships,4373,Withdrawal for Memberships
2021-08-20,Withdrawal,2134,Utilities,1315,Withdrawal for Utilities
2021-08-21,Withdrawal,847,Memberships,2871,Withdrawal for Memberships
2021-08-21,Deposit,3004,Sales,6140,Deposit for Sales
2021-08-23,Deposit,479,Sponsorship,12299,Deposit for Sponsorship
2021-08-23,Withdrawal,1274,Insurance,3157,Withdrawal for Insurance
2021-08-23,Withdrawal,2324,Loan Payments,2706,Withdrawal for Loan Payments
2021-08-24,Withdrawal,240,Travel,2466,Withdrawal for Travel
2021-08-25,Deposit,843,Sales,6909,Deposit for Sales
2021-08-26,Deposit,2287,Sales,7068,Deposit for Sales
2021-08-27,Deposit,1222,Sponsorship,8245,Deposit for Sponsorship
2021-08-27,Deposit,2935,Sponsorship,6092,Deposit for Sponsorship
2021-08-28,Withdrawal,1311,Marketing,4781,Withdrawal for Marketing
2021-09-01,Deposit,1556,Sales,23011,Deposit for Sales
2021-09-01,Deposit,3021,Donations,18873,Deposit for Donations
2021-09-02,Deposit,2006,Donations,23442,Deposit for Donations
2021-09-02,Withdrawal,1988,Travel,19521,Withdrawal for Travel
2021-09-02,Withdrawal,2095,Marketing,17426,Withdrawal for Marketing
2021-09-03,Withdrawal,605,Marketing,16455,Withdrawal for Marketing
2021-09-06,Deposit,2400,Donations,17060,Deposit for Donations
2021-09-07,Deposit,597,Sponsorship,17052,Deposit for Sponsorship
2021-09-07,Deposit,2973,Donations,7973,Deposit for Donations
2021-09-08,Withdrawal,1513,Payroll,15539,Withdrawal for Payroll
2021-09-08,Deposit,2980,Donations,18617,Deposit for Donations
2021-09-08,Withdrawal,2848,Maintenance,18157,Withdrawal for Maintenance
2021-09-09,Deposit,4752,Donations,24164,Deposit for Donations
2021-09-11,Withdrawal,2006,Payroll,21005,Withdrawal for Payroll
2021-09-12,Withdrawal,1029,Office Supplies,19412,Withdrawal for Office Supplies
2021-09-13,Deposit,4014,Sales,11987,Deposit for Sales
2021-09-15,Withdrawal,476,Travel,18646,Withdrawal for Travel
2021-09-18,Deposit,249,Donations,19122,Deposit for Donations
2021-09-22,Withdrawal,2305,Insurance,15852,Withdrawal for Insurance
2021-09-22,Deposit,4311,Sales,22957,Deposit for Sales
2021-09-22,Withdrawal,1982,Rent,13557,Withdrawal for Rent
2021-09-23,Withdrawal,2709,Maintenance,21455,Withdrawal for Maintenance
2021-09-24,Deposit,2673,Sponsorship,14660,Deposit for Sponsorship
2021-09-24,Deposit,733,Sales,20441,Deposit for Sales
2021-09-26,Withdrawal,1933,Inventory,21509,Withdrawal for Inventory
2021-09-26,Withdrawal,1172,Taxes,16702,Withdrawal for Taxes
2021-09-26,Deposit,3006,Sponsorship,19708,Deposit for Sponsorship
2021-09-26,Withdrawal,743,Memberships,17874,Withdrawal for Memberships
2021-09-27,Withdrawal,1521,Loan Payments,21436,Withdrawal for Loan Payments
2021-09-27,Deposit,2080,Sales,15637,Deposit for Sales
2021-10-01,Withdrawal,1080,Taxes,3598,Withdrawal for Taxes
2021-10-02,Withdrawal,1896,Marketing,3104,Withdrawal for Marketing
2021-10-03,Deposit,2517,Sales,17480,Deposit for Sales
2021-10-05,Withdrawal,862,Marketing,4678,Withdrawal for Marketing
2021-10-07,Deposit,4662,Donations,8866,Deposit for Donations
2021-10-07,Withdrawal,1994,Utilities,5540,Withdrawal for Utilities
2021-10-07,Withdrawal,2141,Memberships,7534,Withdrawal for Memberships
2021-10-09,Withdrawal,327,Travel,7943,Withdrawal for Travel
2021-10-09,Deposit,4341,Sponsorship,4204,Deposit for Sponsorship
2021-10-10,Deposit,3626,Sponsorship,5809,Deposit for Sponsorship
2021-10-10,Withdrawal,1038,Payroll,954,Withdrawal for Payroll
2021-10-12,Deposit,1854,Sales,7663,Deposit for Sales
2021-10-13,Deposit,1732,Donations,9675,Deposit for Donations
2021-10-13,Withdrawal,2939,Insurance,2025,Withdrawal for Insurance
2021-10-13,Withdrawal,2162,Maintenance,0,Withdrawal for Maintenance
2021-10-14,Deposit,4349,Sponsorship,14963,Deposit for Sponsorship
2021-10-14,Deposit,3547,Sponsorship,1922,Deposit for Sponsorship
2021-10-14,Deposit,3371,Donations,20851,Deposit for Donations
2021-10-18,Withdrawal,1290,Marketing,7577,Withdrawal for Marketing
2021-10-20,Deposit,1204,Sponsorship,8867,Deposit for Sponsorship
2021-10-20,Deposit,489,Sponsorship,9355,Deposit for Sponsorship
2021-10-21,Withdrawal,2361,Marketing,0,Withdrawal for Marketing
2021-10-23,Withdrawal,1920,Memberships,10614,Withdrawal for Memberships
2021-10-24,Deposit,3179,Sales,12534,Deposit for Sales
2021-10-25,Withdrawal,1606,Loan Payments,1992,Withdrawal for Loan Payments
2021-10-26,Deposit,3121,Sales,8270,Deposit for Sales
2021-10-26,Withdrawal,2428,Office Supplies,5149,Withdrawal for Office Supplies
2021-10-26,Deposit,261,Sponsorship,2183,Deposit for Sponsorship
2021-10-27,Deposit,4010,Sponsorship,4964,Deposit for Sponsorship
2021-10-28,Withdrawal,2368,Professional Services,736,Withdrawal for Professional Services
2021-11-01,Withdrawal,2372,Payroll,11597,Withdrawal for Payroll
2021-11-01,Deposit,4518,Sponsorship,11306,Deposit for Sponsorship
2021-11-02,Deposit,368,Sales,18839,Deposit for Sales
2021-11-02,Deposit,1872,Sponsorship,15397,Deposit for Sponsorship
2021-11-03,Withdrawal,1509,Insurance,13525,Withdrawal for Insurance
2021-11-04,Deposit,4282,Sponsorship,23095,Deposit for Sponsorship
2021-11-05,Withdrawal,222,Professional Services,14399,Withdrawal for Professional Services
2021-11-05,Withdrawal,1543,Loan Payments,19400,Withdrawal for Loan Payments
2021-11-05,Withdrawal,1378,Insurance,15771,Withdrawal for Insurance
2021-11-05,Deposit,2409,Sponsorship,18212,Deposit for Sponsorship
2021-11-08,Withdrawal,2294,Taxes,15034,Withdrawal for Taxes
2021-11-10,Withdrawal,2121,Insurance,20974,Withdrawal for Insurance
2021-11-12,Deposit,2748,Sponsorship,20765,Deposit for Sponsorship
2021-11-13,Withdrawal,785,Memberships,20189,Withdrawal for Memberships
2021-11-14,Withdrawal,1457,Maintenance,16916,Withdrawal for Maintenance
2021-11-15,Withdrawal,1042,Taxes,17149,Withdrawal for Taxes
2021-11-16,Deposit,3499,Sponsorship,17898,Deposit for Sponsorship
2021-11-16,Withdrawal,929,Payroll,18471,Withdrawal for Payroll
2021-11-17,Withdrawal,2611,Payroll,18813,Withdrawal for Payroll
2021-11-19,Deposit,2667,Sales,7667,Deposit for Sales
2021-11-20,Withdrawal,776,Inventory,14621,Withdrawal for Inventory
2021-11-22,Deposit,4508,Sponsorship,21424,Deposit for Sponsorship
2021-11-23,Withdrawal,879,Memberships,6788,Withdrawal for Memberships
2021-11-23,Withdrawal,2861,Memberships,17328,Withdrawal for Memberships
2021-11-24,Withdrawal,466,Maintenance,18373,Withdrawal for Maintenance
2021-11-25,Deposit,178,Donations,20943,Deposit for Donations
2021-11-25,Deposit,4497,Sponsorship,15803,Deposit for Sponsorship
2021-11-26,Withdrawal,195,Utilities,18017,Withdrawal for Utilities
2021-11-27,Withdrawal,1802,Office Supplies,13969,Withdrawal for Office Supplies
2021-11-27,Deposit,293,Sales,18191,Deposit for Sales
2021-12-01,Deposit,3059,Donations,24464,Deposit for Donations
2021-12-02,Deposit,3455,Sales,10385,Deposit for Sales
2021-12-02,Deposit,2534,Donations,21805,Deposit for Donations
2021-12-02,Withdrawal,1160,Taxes,14403,Withdrawal for Taxes
2021-12-03,Deposit,3670,Donations,14873,Deposit for Donations
2021-12-04,Withdrawal,2545,Professional Services,3362,Withdrawal for Professional Services
2021-12-05,Deposit,1475,Sales,4837,Deposit for Sales
2021-12-06,Withdrawal,299,Office Supplies,24184,Withdrawal for Office Supplies
2021-12-06,Deposit,2023,Sales,19271,Deposit for Sales
2021-12-07,Deposit,1478,Sponsorship,28432,Deposit for Sponsorship
2021-12-08,Deposit,2183,Donations,26954,Deposit for Donations
2021-12-10,Withdrawal,2856,Professional Services,18727,Withdrawal for Professional Services
2021-12-10,Deposit,2966,Sales,24771,Deposit for Sales
2021-12-11,Deposit,818,Sales,11203,Deposit for Sales
2021-12-15,Withdrawal,2772,Travel,25660,Withdrawal for Travel
2021-12-17,Deposit,235,Sponsorship,19636,Deposit for Sponsorship
2021-12-18,Deposit,1042,Sales,6930,Deposit for Sales
2021-12-18,Deposit,674,Sales,19401,Deposit for Sales
2021-12-18,Withdrawal,2779,Loan Payments,21405,Withdrawal for Loan Payments
2021-12-20,Deposit,1074,Donations,25538,Deposit for Donations
2021-12-21,Deposit,907,Sponsorship,5907,Deposit for Sponsorship
2021-12-22,Withdrawal,2730,Maintenance,15563,Withdrawal for Maintenance
2021-12-23,Deposit,4939,Donations,21583,Deposit for Donations
2021-12-23,Withdrawal,1503,Insurance,17248,Withdrawal for Insurance
2021-12-23,Deposit,4489,Sponsorship,19362,Deposit for Sponsorship
2021-12-24,Withdrawal,1177,Memberships,24483,Withdrawal for Memberships
2021-12-24,Deposit,1051,Sales,5888,Deposit for Sales
2021-12-25,Withdrawal,885,Office Supplies,18751,Withdrawal for Office Supplies
2021-12-25,Deposit,2241,Donations,16644,Deposit for Donations
2021-12-26,Withdrawal,1069,Taxes,18293,Withdrawal for Taxes
2022-01-01,Deposit,276,Sales,0,Deposit for Sales
2022-01-02,Withdrawal,791,Utilities,2164,Withdrawal for Utilities
2022-01-03,Deposit,2706,Donations,0,Deposit for Donations
2022-01-04,Deposit,872,Sponsorship,0,Deposit for Sponsorship
2022-01-04,Deposit,1805,Sales,7416,Deposit for Sales
2022-01-07,Deposit,717,Sponsorship,5798,Deposit for Sponsorship
2022-01-10,Deposit,4059,Sponsorship,3222,Deposit for Sponsorship
2022-01-11,Withdrawal,2928,Loan Payments,105,Withdrawal for Loan Payments
2022-01-11,Withdrawal,1542,Loan Payments,3629,Withdrawal for Loan Payments
2022-01-12,Deposit,1148,Donations,3312,Deposit for Donations
2022-01-13,Withdrawal,2343,Taxes,879,Withdrawal for Taxes
2022-01-14,Deposit,289,Donations,224,Deposit for Donations
2022-01-15,Withdrawal,2336,Memberships,1293,Withdrawal for Memberships
2022-01-16,Withdrawal,1842,Utilities,3033,Withdrawal for Utilities
2022-01-16,Withdrawal,742,Taxes,0,Withdrawal for Taxes
2022-01-17,Withdrawal,1943,Office Supplies,0,Withdrawal for Office Supplies
2022-01-18,Deposit,4976,Sponsorship,5081,Deposit for Sponsorship
2022-01-19,Deposit,3903,Donations,8305,Deposit for Donations
2022-01-20,Withdrawal,390,Rent,5408,Withdrawal for Rent
2022-01-20,Withdrawal,1703,Memberships,0,Withdrawal for Memberships
2022-01-20,Withdrawal,1747,Loan Payments,5611,Withdrawal for Loan Payments
2022-01-21,Withdrawal,2173,Rent,5243,Withdrawal for Rent
2022-01-21,Withdrawal,947,Professional Services,7358,Withdrawal for Professional Services
2022-01-22,Deposit,1859,Sales,5171,Deposit for Sales
2022-01-24,Withdrawal,1388,Marketing,0,Withdrawal for Marketing
2022-01-24,Withdrawal,2453,Rent,2955,Withdrawal for Rent
2022-01-25,Deposit,269,Donations,0,Deposit for Donations
2022-01-25,Withdrawal,598,Payroll,4402,Withdrawal for Payroll
2022-01-28,Withdrawal,368,Loan Payments,4875,Withdrawal for Loan Payments
2022-01-28,Withdrawal,1421,Loan Payments,0,Withdrawal for Loan Payments
2022-02-01,Withdrawal,2551,Taxes,14151,Withdrawal for Taxes
2022-02-03,Withdrawal,509,Loan Payments,15174,Withdrawal for Loan Payments
2022-02-03,Deposit,401,Sales,15491,Deposit for Sales
2022-02-04,Deposit,1729,Sponsorship,14627,Deposit for Sponsorship
2022-02-04,Withdrawal,1578,Professional Services,12109,Withdrawal for Professional Services
2022-02-06,Deposit,4091,Sponsorship,20703,Deposit for Sponsorship
2022-02-06,Deposit,999,Sponsorship,9746,Deposit for Sponsorship
2022-02-08,Deposit,4510,Donations,14256,Deposit for Donations
2022-02-08,Deposit,2638,Donations,21841,Deposit for Donations
2022-02-08,Withdrawal,1816,Office Supplies,12898,Withdrawal for Office Supplies
2022-02-08,Deposit,1528,Sponsorship,16702,Deposit for Sponsorship
2022-02-10,Withdrawal,2821,Payroll,8747,Withdrawal for Payroll
2022-02-10,Deposit,3827,Sales,17021,Deposit for Sales
2022-02-10,Deposit,4038,Sales,25879,Deposit for Sales
2022-02-11,Deposit,727,Sponsorship,14879,Deposit for Sponsorship
2022-02-14,Withdrawal,475,Payroll,14152,Withdrawal for Payroll
2022-02-14,Deposit,3262,Sponsorship,8262,Deposit for Sponsorship
2022-02-16,Withdrawal,742,Office Supplies,19203,Withdrawal for Office Supplies
2022-02-16,Deposit,804,Donations,15683,Deposit for Donations
2022-02-18,Deposit,1121,Sales,16612,Deposit for Sales
2022-02-18,Withdrawal,1931,Payroll,15090,Withdrawal for Payroll
2022-02-18,Deposit,1311,Sales,25792,Deposit for Sales
2022-02-19,Withdrawal,171,Utilities,25708,Withdrawal for Utilities
2022-02-23,Withdrawal,569,Office Supplies,13687,Withdrawal for Office Supplies
2022-02-24,Withdrawal,627,Professional Services,11482,Withdrawal for Professional Services
2022-02-24,Withdrawal,758,Professional Services,19945,Withdrawal for Professional Services
2022-02-25,Deposit,3306,Sponsorship,11568,Deposit for Sponsorship
2022-02-26,Withdrawal,1227,Rent,24481,Withdrawal for Rent
2022-02-27,Withdrawal,957,Loan Payments,13194,Withdrawal for Loan Payments
2022-02-28,Deposit,3232,Sales,14714,Deposit for Sales
2022-03-01,Deposit,428,Donations,6918,Deposit for Donations
2022-03-02,Deposit,519,Sales,5445,Deposit for Sales
2022-03-05,Deposit,635,Sponsorship,4926,Deposit for Sponsorship
2022-03-06,Withdrawal,1804,Payroll,10733,Withdrawal for Payroll
2022-03-07,Deposit,2855,Donations,13790,Deposit for Donations
2022-03-08,Deposit,1172,Donations,7796,Deposit for Donations
2022-03-08,Deposit,303,Donations,12537,Deposit for Donations
2022-03-09,Deposit,1247,Sales,7441,Deposit for Sales
2022-03-10,Deposit,798,Sales,4862,Deposit for Sales
2022-03-10,Withdrawal,2627,Inventory,4291,Withdrawal for Inventory
2022-03-14,Withdrawal,2335,Marketing,11256,Withdrawal for Marketing
2022-03-14,Deposit,3865,Sales,9138,Deposit for Sales
2022-03-14,Withdrawal,1650,Professional Services,13591,Withdrawal for Professional Services
2022-03-14,Withdrawal,2755,Professional Services,6929,Withdrawal for Professional Services
2022-03-15,Deposit,144,Sponsorship,5273,Deposit for Sponsorship
2022-03-15,Deposit,1658,Donations,9246,Deposit for Donations
2022-03-16,Deposit,3432,Sales,10935,Deposit for Sales
2022-03-17,Withdrawal,2514,Loan Payments,6624,Withdrawal for Loan Payments
2022-03-19,Withdrawal,477,Inventory,10779,Withdrawal for Inventory
2022-03-20,Deposit,1194,Donations,6194,Deposit for Donations
2022-03-20,Withdrawal,2756,Memberships,6490,Withdrawal for Memberships
2022-03-21,Deposit,4822,Sponsorship,9684,Deposit for Sponsorship
2022-03-22,Withdrawal,1381,Memberships,4064,Withdrawal for Memberships
2022-03-22,Withdrawal,851,Loan Payments,6945,Withdrawal for Loan Payments
2022-03-25,Deposit,1455,Sales,12234,Deposit for Sales
2022-03-25,Deposit,1451,Sponsorship,15241,Deposit for Sponsorship
2022-03-25,Deposit,574,Donations,7503,Deposit for Donations
2022-03-26,Withdrawal,2312,Travel,5129,Withdrawal for Travel
2022-03-27,Withdrawal,2998,Inventory,3947,Withdrawal for Inventory
2022-03-28,Deposit,3641,Donations,7588,Deposit for Donations
2022-04-01,Withdrawal,1382,Utilities,37009,Withdrawal for Utilities
2022-04-01,Deposit,1275,Donations,32007,Deposit for Donations
2022-04-02,Deposit,3365,Sales,17561,Deposit for Sales
2022-04-02,Deposit,4596,Sponsorship,25637,Deposit for Sponsorship
2022-04-04,Withdrawal,1702,Memberships,8158,Withdrawal for Memberships
2022-04-04,Withdrawal,1340,Memberships,35669,Withdrawal for Memberships
2022-04-05,Deposit,4332,Sponsorship,14196,Deposit for Sponsorship
2022-04-06,Withdrawal,1289,Marketing,7479,Withdrawal for Marketing
2022-04-07,Deposit,4387,Donations,27247,Deposit for Donations
2022-04-08,Deposit,3036,Sales,32227,Deposit for Sales
2022-04-10,Withdrawal,1495,Office Supplies,30732,Withdrawal for Office Supplies
2022-04-11,Deposit,2604,Sponsorship,19620,Deposit for Sponsorship
2022-04-12,Withdrawal,1058,Payroll,19469,Withdrawal for Payroll
2022-04-14,Deposit,4849,Donations,38391,Deposit for Donations
2022-04-18,Deposit,2966,Sponsorship,20527,Deposit for Sponsorship
2022-04-19,Deposit,610,Sales,8768,Deposit for Sales
2022-04-20,Deposit,4002,Donations,42312,Deposit for Donations
2022-04-20,Withdrawal,2597,Office Supplies,22860,Withdrawal for Office Supplies
2022-04-21,Deposit,1296,Donations,36965,Deposit for Donations
2022-04-22,Deposit,3293,Donations,29191,Deposit for Donations
2022-04-22,Deposit,1345,Donations,38310,Deposit for Donations
2022-04-24,Withdrawal,2453,Maintenance,17016,Withdrawal for Maintenance
2022-04-24,Deposit,1421,Donations,21041,Deposit for Donations
2022-04-25,Deposit,4142,Sales,11621,Deposit for Sales
2022-04-25,Deposit,575,Sponsorship,12196,Deposit for Sponsorship
2022-04-26,Deposit,4860,Donations,9860,Deposit for Donations
2022-04-26,Withdrawal,180,Marketing,25457,Withdrawal for Marketing
2022-04-26,Withdrawal,2332,Memberships,9864,Withdrawal for Memberships
2022-04-27,Withdrawal,1349,Loan Payments,25898,Withdrawal for Loan Payments
2022-04-28,Deposit,1535,Sales,33542,Deposit for Sales
2022-05-01,Deposit,2432,Sales,21697,Deposit for Sales
2022-05-02,Deposit,793,Sales,0,Deposit for Sales
2022-05-05,Withdrawal,1833,Professional Services,3274,Withdrawal for Professional Services
2022-05-06,Deposit,623,Sales,5107,Deposit for Sales
2022-05-07,Deposit,409,Sales,14352,Deposit for Sales
2022-05-07,Deposit,2482,Sales,17070,Deposit for Sales
2022-05-07,Deposit,405,Sponsorship,22102,Deposit for Sponsorship
2022-05-07,Deposit,2195,Sponsorship,19265,Deposit for Sponsorship
2022-05-07,Deposit,2999,Donations,9215,Deposit for Donations
2022-05-10,Deposit,4925,Sales,2679,Deposit for Sales
2022-05-10,Deposit,2503,Sales,11718,Deposit for Sales
2022-05-11,Withdrawal,1753,Rent,6895,Withdrawal for Rent
2022-05-11,Deposit,3645,Donations,8645,Deposit for Donations
2022-05-11,Withdrawal,1093,Travel,6216,Withdrawal for Travel
2022-05-13,Withdrawal,525,Travel,1696,Withdrawal for Travel
2022-05-14,Deposit,2288,Sponsorship,10933,Deposit for Sponsorship
2022-05-14,Withdrawal,1349,Taxes,14588,Withdrawal for Taxes
2022-05-14,Withdrawal,743,Memberships,0,Withdrawal for Memberships
2022-05-15,Withdrawal,936,Inventory,0,Withdrawal for Inventory
2022-05-15,Withdrawal,710,Marketing,0,Withdrawal for Marketing
2022-05-15,Deposit,2549,Sponsorship,5228,Deposit for Sponsorship
2022-05-16,Withdrawal,770,Travel,0,Withdrawal for Travel
2022-05-16,Withdrawal,2411,Marketing,4484,Withdrawal for Marketing
2022-05-17,Deposit,1585,Sales,15937,Deposit for Sales
2022-05-18,Withdrawal,2365,Rent,0,Withdrawal for Rent
2022-05-19,Deposit,2225,Donations,13943,Deposit for Donations
2022-05-22,Deposit,2081,Donations,7309,Deposit for Donations
2022-05-23,Withdrawal,2285,Taxes,8648,Withdrawal for Taxes
2022-05-25,Deposit,789,Donations,0,Deposit for Donations
2022-05-28,Withdrawal,1053,Maintenance,2221,Withdrawal for Maintenance
2022-06-01,Withdrawal,1006,Maintenance,21422,Withdrawal for Maintenance
2022-06-02,Deposit,1151,Sales,4776,Deposit for Sales
2022-06-02,Withdrawal,223,Loan Payments,34169,Withdrawal for Loan Payments
2022-06-03,Withdrawal,2040,Rent,2736,Withdrawal for Rent
